Model,Dataset,Method,Weight,Label,Step,Percentile,AUROC,PRC,Precision,Recall,F1 score,Random Seed,Date
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,23.50837860107422,0.47869287815893136,0.05939084012877614,0.05541037553232675,0.1750496865922642,0.08417570299577283,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,23.705143928527832,0.47869287815893136,0.05939084012877614,0.05271647954574784,0.12490444886103043,0.07414129497708608,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,23.95408992767334,0.47869287815893136,0.05939084012877614,0.054878048780487805,0.08668399327319981,0.06720796538849048,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,24.3233039855957,0.47869287815893136,0.05939084012877614,0.05381339527680991,0.042501146613667634,0.04749295293414197,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,24.436128921508786,0.47869287815893136,0.05939084012877614,0.05443987418340189,0.034398410029047546,0.04215851602023609,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,24.56848012924194,0.47869287815893136,0.05939084012877614,0.05290322580645161,0.025072618865616878,0.03402136707810393,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,24.737709808349607,0.47869287815893136,0.05939084012877614,0.053217223028543786,0.016817000458645467,0.025557620817843865,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.010592288970948,0.47869287815893136,0.05939084012877614,0.058027079303675046,0.009172909341079345,0.015841584158415842,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.05397451400757,0.47869287815893136,0.05939084012877614,0.05698924731182796,0.00810273658462009,0.014188194351492439,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.103110931396486,0.47869287815893136,0.05939084012877614,0.053204353083434096,0.006726800183458187,0.011943539630836048,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.166038200378416,0.47869287815893136,0.05939084012877614,0.05110497237569061,0.00565662742699893,0.010185822436338612,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.218261554718026,0.47869287815893136,0.05939084012877614,0.0467741935483871,0.0044335728481883505,0.008099427454266164,42,Sat Jun 15 09:17:19 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.28255672454834,0.47869287815893136,0.05939084012877614,0.04642166344294004,0.003669163736431738,0.006800793425899688,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.376191101074223,0.47869287815893136,0.05939084012877614,0.04589371980676329,0.002904754624675126,0.005463695183321352,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.484920017242437,0.47869287815893136,0.05939084012877614,0.04838709677419355,0.0022932273352698363,0.0043789227849948915,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.598960845947257,0.47869287815893136,0.05939084012877614,0.04830917874396135,0.0015288182235132244,0.002963841138114997,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,noise,paper,0,81600,25.826615669250497,0.47869287815893136,0.05939084012877614,0.057692307692307696,0.0009172909341079345,0.0018058690744920994,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,628.6634155273438,0.7133434394875292,0.2441591411366229,0.1537940379403794,0.4858584314325027,0.23363352324940265,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,643.6119598388672,0.7133434394875292,0.2441591411366229,0.17789392179636082,0.4214951842225959,0.2501928399655157,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,662.2792663574219,0.7133434394875292,0.2441591411366229,0.21709252806813784,0.3429139275340162,0.26586854738339366,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,691.2583465576172,0.7133434394875292,0.2441591411366229,0.3035230352303523,0.23971869744687357,0.26787392158537626,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,700.3115966796875,0.7133434394875292,0.2441591411366229,0.3384950399225744,0.21388166946950007,0.2621322840547124,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,711.3082348632812,0.7133434394875292,0.2441591411366229,0.38741935483870965,0.18361106864393822,0.24914427963904157,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,726.5303210449217,0.7133434394875292,0.2441591411366229,0.4644412191582003,0.14676654945726952,0.22304832713754646,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,754.0926165771484,0.7133434394875292,0.2441591411366229,0.6025145067698259,0.09524537532487387,0.1644884488448845,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,758.2536954345703,0.7133434394875292,0.2441591411366229,0.632258064516129,0.08989451154257759,0.15740864676750102,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,762.8113105468753,0.7133434394875292,0.2441591411366229,0.6517533252720678,0.0824033022473628,0.1463083604777416,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,768.127343749999,0.7133434394875292,0.2441591411366229,0.6781767955801105,0.07506497477449932,0.13516861665519614,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,774.9044173583986,0.7133434394875292,0.2441591411366229,0.717741935483871,0.06803241094633848,0.12428431783270494,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,782.2844705200195,0.7133434394875292,0.2441591411366229,0.769825918762089,0.060846965295826325,0.11277982431283648,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,792.6588217773437,0.7133434394875292,0.2441591411366229,0.821256038647343,0.051979819599449625,0.09777138749101366,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,806.3560679321292,0.7133434394875292,0.2441591411366229,0.8419354838709677,0.039902155633695154,0.07619325645891112,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,823.9821408691379,0.7133434394875292,0.2441591411366229,0.8888888888888888,0.028130255312643328,0.054534676941315946,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,comb,paper,0,81600,858.4337601928712,0.7133434394875292,0.2441591411366229,0.9423076923076923,0.014982418590429598,0.02949586155003762,42,Sat Jun 15 09:17:20 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,685.5122680664062,0.6522956650498997,0.12106093061986993,0.11769260549748355,0.37180859195841615,0.17879066348097775,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,697.6668884277344,0.6522956650498997,0.12106093061986993,0.12737127371273713,0.30178871732151047,0.1791369844366804,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,712.9917602539062,0.6522956650498997,0.12106093061986993,0.14014711575687186,0.22137287876471487,0.17163515675931962,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,735.0403839111326,0.6522956650498997,0.12106093061986993,0.1691831204026326,0.1336187127350558,0.1493123772102161,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,741.3702783203125,0.6522956650498997,0.12106093061986993,0.1775949673360755,0.11221525760587066,0.13753044781712573,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,749.0811920166016,0.6522956650498997,0.12106093061986993,0.1925806451612903,0.0912704479437395,0.12384607405870761,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,758.7194519042968,0.6522956650498997,0.12106093061986993,0.22060957910014514,0.06971411099220302,0.10594795539033458,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,774.4916210937499,0.6522956650498997,0.12106093061986993,0.26499032882011603,0.04188961932426234,0.07234323432343234,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,776.7719696655274,0.6522956650498997,0.12106093061986993,0.27204301075268816,0.038679101054884577,0.06772855039486013,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,778.8160429687501,0.6522956650498997,0.12106093061986993,0.2756952841596131,0.03485705549610151,0.06188925081433225,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,781.5913031616208,0.6522956650498997,0.12106093061986993,0.281767955801105,0.031187891759669774,0.05615966964900206,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,784.2122950439455,0.6522956650498997,0.12106093061986993,0.28225806451612906,0.026754318911481424,0.04887585532746823,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,788.2566607666015,0.6522956650498997,0.12106093061986993,0.2940038684719536,0.02323803699740101,0.043071691697364696,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,792.5337727050781,0.6522956650498997,0.12106093061986993,0.2995169082125604,0.018957345971563982,0.03565780014378146,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,798.3882005615237,0.6522956650498997,0.12106093061986993,0.3258064516129032,0.015441064057483566,0.029484746752298934,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,805.1131031494133,0.6522956650498997,0.12106093061986993,0.36231884057971014,0.011466136676349182,0.02222880853586248,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_1,paper,0,81600,817.1536066894579,0.6522956650498997,0.12106093061986993,0.375,0.005962391071701574,0.011738148984198645,42,Sat Jun 15 09:17:21 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,24.612665557861327,0.6851549027093423,0.19067689667131932,0.1384049554781262,0.4372420119247821,0.21025546774489984,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,24.9492787361145,0.6851549027093423,0.19067689667131932,0.15524583817266743,0.3678336645772818,0.2183402150732792,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,25.394652366638184,0.6851549027093423,0.19067689667131932,0.1865079365079365,0.2946032716709983,0.2284122562674095,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,26.095994949340817,0.6851549027093423,0.19067689667131932,0.25338753387533874,0.20012230545788107,0.22362688989493465,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,26.307984085083007,0.6851549027093423,0.19067689667131932,0.27994193080087104,0.17688426846048005,0.21678845793516957,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,26.59282684326171,0.6851549027093423,0.19067689667131932,0.3135483870967742,0.14860113132548539,0.20163883414583547,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,26.988847770690914,0.6851549027093423,0.19067689667131932,0.3686502177068215,0.11649594863170769,0.1770446096654275,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,27.687981243133542,0.6851549027093423,0.19067689667131932,0.4864603481624758,0.07689955664271518,0.13280528052805282,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,27.785920055389408,0.6851549027093423,0.19067689667131932,0.5064516129032258,0.07200733832747286,0.1260875384821309,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,27.92059887695313,0.6851549027093423,0.19067689667131932,0.528415961305925,0.0668093563675279,0.11862106406080346,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,28.045086019515992,0.6851549027093423,0.19067689667131932,0.537292817679558,0.05947102889466442,0.10708878183069512,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,28.189169570922857,0.6851549027093423,0.19067689667131932,0.5725806451612904,0.05427304693471946,0.09914816366429269,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,28.371918268203736,0.6851549027093423,0.19067689667131932,0.6054158607350096,0.04785201039596392,0.08869368092944177,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,28.60584785461426,0.6851549027093423,0.19067689667131932,0.6545893719806763,0.04143097385720838,0.07792954708842559,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,28.888180494308482,0.6851549027093423,0.19067689667131932,0.7064516129032258,0.03348111909493961,0.06393227266092541,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,29.30224858856198,0.6851549027093423,0.19067689667131932,0.748792270531401,0.023696682464454975,0.04593953764078245,42,Sat Jun 15 09:17:22 2019
cvae_denoiser.CVAEDenoiser,material,mask_2,paper,0,81600,29.871343208312993,0.6851549027093423,0.19067689667131932,0.7692307692307693,0.012230545788105795,0.024078254326561327,42,Sat Jun 15 09:17:22 2019
